timestamp_ns,trajectory_id,sample_index,control_dt_s,force_raw_n,force_filtered_n,torque_actual_nm,torque_command_prev_nm,torque_command_issued_nm,motor_position_rad,force_reference_n,imu_valid,tension_sensor_valid,saturation_flag,emergency_flag,data_valid_flag,velocity_command_0,velocity_command_1,velocity_command_2,policy_action_0,policy_action_1,policy_action_2,policy_action_3,policy_action_4,policy_action_5,policy_action_6,policy_action_7,policy_action_8,policy_action_9,policy_action_10,policy_action_11,policy_action_12,policy_action_13,policy_action_14,policy_action_15,policy_action_16,policy_action_17,joint_position_0,joint_position_1,joint_position_2,joint_position_3,joint_position_4,joint_position_5,joint_position_6,joint_position_7,joint_position_8,joint_position_9,joint_position_10,joint_position_11,joint_position_12,joint_position_13,joint_position_14,joint_position_15,joint_position_16,joint_position_17,joint_velocity_0,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,joint_velocity_7,joint_velocity_8,joint_velocity_9,joint_velocity_10,joint_velocity_11,joint_velocity_12,joint_velocity_13,joint_velocity_14,joint_velocity_15,joint_velocity_16,joint_velocity_17,body_gravity_vector_0,body_gravity_vector_1,body_gravity_vector_2,body_angular_velocity_0,body_angular_velocity_1,body_angular_velocity_2,body_linear_acceleration_filtered_0,body_linear_acceleration_filtered_1,body_linear_acceleration_filtered_2
10500200000000,synthetic_50hz_06,10,0.02,83.22844922,84.89977160,11.52068515,11.81298870,11.98081581,0.44757982,113.62662086,1,1,0,0,1,0.26535410,0.01603192,0.11046555,0.03448632,0.09295807,0.10067261,-0.03720266,-0.09088522,-0.08765486,0.03884643,0.08619210,0.07210998,-0.03937024,-0.07901403,-0.05448614,0.03875899,0.06955795,0.03529143,-0.03703029,-0.05809648,-0.01507926,0.03498201,0.21994472,-0.13227326,-0.03656659,0.02274800,-0.33517091,0.03709134,0.21181159,-0.16006248,-0.03653126,0.03622625,-0.30246850,0.03489293,0.19336263,-0.19673116,-0.03221455,0.05913003,-0.26289206,0.10136780,-0.02311713,-0.36486242,-0.06876910,0.10671505,0.45049941,0.03418777,-0.18723633,-0.52314830,0.00137922,0.26235951,0.58071458,-0.03690644,-0.32991873,-0.62153858,0.07136963,0.38796624,0.64444334,-0.01005583,-0.00535747,-0.99993509,0.02213648,-0.03166631,0.11046555,0.33694842,0.07143540,0.45856016
10500220000000,synthetic_50hz_06,11,0.02,82.87675175,84.49516763,11.71394003,11.98081581,12.14485534,0.45450080,114.03502186,1,1,0,0,1,0.26688815,0.01762402,0.11861287,0.03642207,0.09215297,0.09289428,-0.03846610,-0.08838861,-0.07818305,0.03940113,0.08207596,0.06121777,-0.03920021,-0.07339702,-0.04248755,0.03786913,0.06260201,0.02253240,-0.03544626,-0.05000216,-0.00192762,0.03696725,0.21916365,-0.14007513,-0.03787948,0.02521470,-0.32568196,0.03769447,0.20773064,-0.17096509,-0.03640765,0.04180349,-0.29046646,0.03404657,0.18645026,-0.20948662,-0.03067022,0.06717787,-0.24975094,0.08115691,-0.07695218,-0.42242731,-0.04705441,0.15916700,0.50033232,0.01159532,-0.23679297,-0.56381251,0.02419807,0.30759209,0.61103773,-0.05929383,-0.36952318,-0.64064644,0.09268011,0.42080075,0.65178502,-0.00991073,-0.00588701,-0.99993356,0.02206039,-0.03145450,0.11861287,0.28489922,0.07306930,0.44832138
10500240000000,synthetic_50hz_06,12,0.02,82.50201268,84.09653664,11.89492446,12.14485534,12.30674658,0.46167476,114.44221069,1,1,0,0,1,0.26842181,0.01921295,0.12614317,0.03794145,0.09025171,0.08395881,-0.03928396,-0.08482770,-0.06771545,0.03949388,0.07695807,0.04951982,-0.03856518,-0.06686970,-0.02989652,0.03652463,0.05485344,0.00941129,-0.03343106,-0.04125574,0.01134528,0.03853610,0.21728615,-0.14903440,-0.03874682,0.02874594,-0.31519694,0.03783571,0.20264773,-0.18267373,-0.03581916,0.04829122,-0.27787168,0.03274572,0.17874509,-0.22260447,-0.02869489,0.07587793,-0.23648825,0.05977379,-0.13043465,-0.47558283,-0.02455614,0.21027735,0.54475191,-0.01136947,-0.28405765,-0.59821554,0.04696730,0.34964844,0.63443233,-0.08121103,-0.40515871,-0.65235815,0.11311342,0.44898805,0.65147618,-0.00976733,-0.00641478,-0.99993172,0.02197716,-0.03123653,0.12614317,0.24325597,0.07434477,0.43396005
10500260000000,synthetic_50hz_06,13,0.02,82.64043743,83.80531680,12.06788975,12.30674658,12.44754504,0.46907796,114.84807956,1,1,0,0,1,0.26995504,0.02079844,0.13307071,0.03902076,0.08726225,0.07395722,-0.03964050,-0.08023068,-0.05636352,0.03911738,0.07088602,0.03714483,-0.03746649,-0.05949768,-0.01685524,0.03473542,0.04639400,-0.00392030,-0.03100292,-0.03195275,0.02458281,0.03966487,0.21432017,-0.15906006,-0.03915286,0.03331355,-0.30382730,0.03750776,0.19661044,-0.19505972,-0.03476711,0.05562383,-0.26482634,0.03100030,0.17032891,-0.23593309,-0.02630682,0.08513467,-0.22326064,0.03745496,-0.18291922,-0.52362111,-0.00153050,0.25941293,0.58313835,-0.03443808,-0.32842765,-0.62584344,0.06941379,0.38797364,0.65050517,-0.10238827,-0.43633418,-0.65641254,0.13241085,0.47211499,0.64339522,-0.00962566,-0.00694062,-0.99992959,0.02188680,-0.03101244,0.13307071,0.20993712,0.07533065,0.41644343
10500280000000,synthetic_50hz_06,14,0.02,82.92284610,83.62882266,12.22734497,12.44754504,12.56627216,0.47668923,115.25252131,1,1,0,0,1,0.27148782,0.02238019,0.13941697,0.03964113,0.08320581,0.06299515,-0.03952525,-0.07463875,-0.04425154,0.03826983,0.06391981,0.02423213,-0.03591108,-0.05135804,-0.00351409,0.03251699,0.03731559,-0.01730525,-0.02818542,-0.02219732,0.03762568,0.04033466,0.21028695,-0.17004646,-0.03908713,0.03887631,-0.29169732,0.03670883,0.18967877,-0.20798371,-0.03325844,0.06372426,-0.25148083,0.02882580,0.16129361,-0.24931540,-0.02352957,0.09484396,-0.21022738,0.01445358,-0.23375803,-0.56588019,0.02175413,0.30595016,0.61493076,-0.05733465,-0.36932160,-0.64625260,0.09126219,0.42204532,0.65894267,-0.12255860,-0.46260128,-0.65263511,0.15032159,0.48982024,0.62751179,-0.00948578,-0.00746437,-0.99992715,0.02178935,-0.03078226,0.13941697,0.18327744,0.07608201,0.39661743
10500300000000,synthetic_50hz_06,15,0.02,83.19896644,83.54285142,12.36969439,12.56627216,12.66803743,0.48448906,115.65542943,1,1,0,0,1,0.27302010,0.02395792,0.14520894,0.03978889,0.07811697,0.05119197,-0.03893323,-0.06810599,-0.03151545,0.03695511,0.05613148,0.01093032,-0.03391156,-0.04253867,0.00996993,0.02989032,0.02771946,-0.03058275,-0.02500733,-0.01210108,0.05031385,0.04053182,0.20522105,-0.18187426,-0.03854464,0.04538015,-0.27894295,0.03544278,0.18192475,-0.22129711,-0.03130576,0.07250460,-0.23799213,0.02624321,0.15174044,-0.26259055,-0.02039190,0.10489417,-0.19754852,-0.00896314,-0.28230857,-0.60175339,0.04502014,0.34928290,0.63963577,-0.07977919,-0.40618725,-0.65907716,0.11223818,0.45138103,0.65951704,-0.14146128,-0.48356129,-0.64094274,0.16660599,0.50180024,0.60388977,-0.00934773,-0.00798589,-0.99992442,0.02168485,-0.03054606,0.14520894,0.16194475,0.07664292,0.37521358
10500320000000,synthetic_50hz_06,16,0.02,83.29400802,83.49308274,12.49499847,12.66803743,12.76379160,0.49245928,116.05669814,1,1,0,0,1,0.27455185,0.02553134,0.15047745,0.03945585,0.07204356,0.03867962,-0.03786520,-0.06069901,-0.01830146,0.03518287,0.04760448,-0.00260433,-0.03148621,-0.03313749,0.02343504,0.02688179,0.01771513,-0.04359011,-0.02150235,-0.00178203,0.06248846,0.04024815,0.19917032,-0.19441148,-0.03752616,0.05275845,-0.26571040,0.03371928,0.17343185,-0.23484366,-0.02892736,0.08186695,-0.22452204,0.02327889,0.14177891,-0.27559588,-0.01692752,0.11516732,-0.18538292,-0.03251682,-0.32794177,-0.63069851,0.06798385,0.38883056,0.65683563,-0.10149088,-0.43850919,-0.66403588,0.13207187,0.47554539,0.65209167,-0.15884517,-0.49887139,-0.62134734,0.18103889,0.50781471,0.57268929,-0.00921155,-0.00850500,-0.99992141,0.02157331,-0.03030387,0.15047745,0.14487329,0.07704862,0.35285602
10500340000000,synthetic_50hz_06,17,0.02,83.01885256,83.39823670,12.60789158,12.76379160,12.86974684,0.50058346,116.45622244,1,1,0,0,1,0.27608303,0.02710019,0.15525587,0.03863958,0.06504648,0.02560138,-0.03632775,-0.05249648,-0.00476456,0.03296858,0.03843299,-0.01620963,-0.02865891,-0.02326146,0.03671648,0.02352298,0.00741929,-0.05616478,-0.01770888,0.00863679,0.07399382,0.03948122,0.19219563,-0.20751486,-0.03603827,0.06093256,-0.25215464,0.03155378,0.16429423,-0.24846114,-0.02614710,0.09170433,-0.21123532,0.01996444,0.13152571,-0.28816881,-0.01317484,0.12554034,-0.17388627,-0.05592110,-0.37005024,-0.65224640,0.09035886,0.42404597,0.66619561,-0.12219153,-0.46581626,-0.66093808,0.15050136,0.49415686,0.63662541,-0.17447217,-0.50825068,-0.59395852,0.19341286,0.50769139,0.53416754,-0.00907730,-0.00902156,-0.99991811,0.02145479,-0.03005573,0.15525587,0.13121047,0.07732734,0.33006893
10500360000000,synthetic_50hz_06,18,0.02,82.71972881,83.26253512,12.71787079,12.86974684,12.98602765,0.50884774,116.85389816,1,1,0,0,1,0.27761361,0.02866417,0.15957880,0.03734356,0.05719919,0.01211031,-0.03433343,-0.04358843,0.00893327,0.03033345,0.02872101,-0.02971930,-0.02545895,-0.01302554,0.04964851,0.01985045,-0.00304546,-0.06814633,-0.01366965,0.01902866,0.08467946,0.03823451,0.18437046,-0.22103133,-0.03409353,0.06981245,-0.23843767,0.02896750,0.15461589,-0.26198331,-0.02299428,0.10190180,-0.19829770,0.01633640,0.12110345,-0.30014895,-0.00917655,0.13588654,-0.16320903,-0.07888492,-0.40805647,-0.66600903,0.11185953,0.45442327,0.66747061,-0.14160918,-0.48768884,-0.64968870,0.16727618,0.50689411,0.61317597,-0.18812052,-0.51148539,-0.55898508,0.20354126,0.50133031,0.48867839,-0.00894501,-0.00953541,-0.99991453,0.02132932,-0.02980171,0.15957880,0.12027420,0.07750166,0.30728445
10500380000000,synthetic_50hz_06,19,0.02,83.08115729,83.22625956,12.83049667,12.98602765,13.08707795,0.51724109,117.24962197,1,1,0,0,1,0.27914356,0.03022300,0.16348116,0.03557732,0.04858721,-0.00163235,-0.03190070,-0.03407545,0.02262483,0.02730437,0.01858129,-0.04296501,-0.02192085,-0.00255142,0.06206650,0.01590533,-0.01355201,-0.07937858,-0.00943126,0.02926473,0.09440214,0.03651754,0.17578032,-0.23479966,-0.03171038,0.07929752,-0.22472670,0.02598731,0.14450959,-0.27524180,-0.01950341,0.11233766,-0.18587382,0.01243591,0.11063923,-0.31138008,-0.00497928,0.14607706,-0.15349445,-0.10111611,-0.44142104,-0.67168675,0.13220467,0.47950549,0.66051095,-0.15948171,-0.50376558,-0.63029231,0.18216082,0.51350186,0.58190205,-0.19958815,-0.50843365,-0.51673528,0.21126126,0.48870706,0.43667080,-0.00881473,-0.01004639,-0.99991069,0.02119693,-0.02954185,0.16348116,0.11151883,0.07758964,0.28485125
10500400000000,synthetic_50hz_06,20,0.02,83.29211540,83.23943073,12.93826081,13.08707795,13.18366284,0.52575386,117.64329149,1,1,0,0,1,0.28067284,0.03177640,0.16699740,0.03335644,0.03930729,-0.01545906,-0.02905387,-0.02406767,0.03613969,0.02391367,0.00813418,-0.05577839,-0.01808403,0.00803383,0.07380897,0.01173302,-0.02397022,-0.08971160,-0.00504374,0.03921554,0.10302781,0.03434590,0.16652197,-0.24865230,-0.02891314,0.08927764,-0.21119213,0.02264556,0.13409567,-0.28806826,-0.01571392,0.12288485,-0.17412515,0.00830835,0.10026319,-0.32171230,-0.00063306,0.15598243,-0.14487658,-0.12232504,-0.46965057,-0.66907467,0.15112118,0.49889179,0.64526699,-0.17556042,-0.51374973,-0.60285596,0.19493817,0.51379603,0.54306432,-0.20869577,-0.49902935,-0.46761587,0.21643657,0.46987542,0.37868585,-0.00868651,-0.01055436,-0.99990657,0.02105768,-0.02927619,0.16699740,0.10450781,0.07760576,0.26304334
10500420000000,synthetic_50hz_06,21,0.02,83.61154018,83.31385262,13.04132966,13.18366284,13.27495944,0.53437754,118.03480530,1,1,0,0,1,0.28220140,0.03332410,0.17016084,0.03070255,0.02946651,-0.02919790,-0.02582296,-0.01368363,0.04930630,0.02019889,-0.00249375,-0.06799318,-0.01399247,0.01859923,0.08471978,0.00738264,-0.03416849,-0.09900387,-0.00055997,0.04875266,0.11043363,0.03174120,0.15670249,-0.26241733,-0.02573182,0.09963428,-0.19800553,0.01897977,0.12350071,-0.30029643,-0.01166978,0.13341239,-0.16320784,0.00400287,0.09010692,-0.33100406,0.00380924,0.16547425,-0.13747825,-0.14222841,-0.49230535,-0.65806808,0.16834779,0.51224423,0.62179275,-0.18961363,-0.51741487,-0.56759085,0.20541282,0.50766820,0.49702503,-0.21528986,-0.48328521,-0.41212975,0.21896000,0.44496889,0.31535258,-0.00856039,-0.01105916,-0.99990221,0.02091160,-0.02900480,0.17016084,0.09889193,0.07756160,0.24206909
10500440000000,synthetic_50hz_06,22,0.02,84.25738304,83.50255870,13.13945417,13.27495944,13.35240738,0.54310452,118.42406298,1,1,0,0,1,0.28372923,0.03486582,0.17300331,0.02764318,0.01918117,-0.04267467,-0.02224342,-0.00304898,0.06195414,0.01620238,-0.01317111,-0.07944744,-0.00969422,0.02901147,0.09465024,0.00290657,-0.04401542,-0.10712422,0.00396488,0.05775039,0.11650977,0.02873100,0.14643817,-0.27592055,-0.02220188,0.11024178,-0.18533743,0.01503231,0.11285608,-0.31176437,-0.00741904,0.14378697,-0.15327057,-0.00042818,0.08030183,-0.33912423,0.00829246,0.17442679,-0.13140931,-0.16055307,-0.50900664,-0.63866675,0.18363881,0.51929397,0.59024825,-0.20143017,-0.51460981,-0.52481262,0.21341420,0.49508921,0.44424640,-0.21924539,-0.46129496,-0.35087234,0.21875564,0.41420136,0.24738247,-0.00843641,-0.01156064,-0.99989759,0.02075875,-0.02872772,0.17300331,0.09439181,0.07746643,0.22208000
10500460000000,synthetic_50hz_06,23,0.02,84.48253211,83.69855338,13.22889452,13.35240738,13.43784516,0.55192749,118.81096519,1,1,0,0,1,0.28525628,0.03640127,0.17555483,0.02421158,0.00857554,-0.05571509,-0.01835588,0.00770496,0.07391594,0.01197097,-0.02376331,-0.08998575,-0.00524093,0.03913656,0.10346123,-0.00164021,-0.05338149,-0.11395388,0.00847406,0.06608740,0.12116118,0.02534852,0.13585327,-0.28898768,-0.01836394,0.12096884,-0.17335509,0.01084999,0.10229637,-0.32231665,-0.00301334,0.15387460,-0.14445246,-0.00492981,0.07097744,-0.34595400,0.01275984,0.18271875,-0.12676477,-0.17703986,-0.51944331,-0.61097798,0.19676773,0.51984678,0.55090055,-0.21082269,-0.50526282,-0.47494040,0.21879954,0.47611191,0.38528749,-0.22046829,-0.43323446,-0.28452656,0.21578084,0.37786666,0.17556261,-0.00831461,-0.01205864,-0.99989273,0.02059918,-0.02844502,0.17555483,0.09078394,0.07732770,0.20317915
10500480000000,synthetic_50hz_06,24,0.02,84.32952169,83.82474704,13.31665379,13.43784516,13.54726081,0.56084023,119.19541370,1,1,0,0,1,0.28678252,0.03793019,0.17784341,0.02044644,-0.00221958,-0.06814703,-0.01420569,0.01844275,0.08502991,0.00755538,-0.03413421,-0.09946135,-0.00068725,0.04884157,0.11102526,-0.00620070,-0.06214080,-0.11938827,0.01290988,0.07364848,0.12430926,0.02163245,0.12507861,-0.30144659,-0.01426334,0.13168001,-0.16222028,0.00648353,0.09195774,-0.33180651,0.00149266,0.16354234,-0.13688101,-0.00944503,0.06225964,-0.35138881,0.01715369,0.19023491,-0.12362328,-0.19144743,-0.52337789,-0.57521835,0.20753074,0.51378775,0.50412337,-0.21763084,-0.48938487,-0.41849428,0.22145654,0.45087280,0.32079980,-0.21889755,-0.39936185,-0.21385651,0.21002764,0.33633712,0.10074764,-0.00819504,-0.01255303,-0.99988763,0.02043293,-0.02815673,0.17784341,0.08788952,0.07715135,0.18542911
