timestamp_ns,trajectory_id,sample_index,control_dt_s,force_raw_n,force_filtered_n,torque_actual_nm,torque_command_prev_nm,torque_command_issued_nm,motor_position_rad,force_reference_n,imu_valid,tension_sensor_valid,saturation_flag,emergency_flag,data_valid_flag,velocity_command_0,velocity_command_1,velocity_command_2,policy_action_0,policy_action_1,policy_action_2,policy_action_3,policy_action_4,policy_action_5,policy_action_6,policy_action_7,policy_action_8,policy_action_9,policy_action_10,policy_action_11,policy_action_12,policy_action_13,policy_action_14,policy_action_15,policy_action_16,policy_action_17,joint_position_0,joint_position_1,joint_position_2,joint_position_3,joint_position_4,joint_position_5,joint_position_6,joint_position_7,joint_position_8,joint_position_9,joint_position_10,joint_position_11,joint_position_12,joint_position_13,joint_position_14,joint_position_15,joint_position_16,joint_position_17,joint_velocity_0,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,joint_velocity_7,joint_velocity_8,joint_velocity_9,joint_velocity_10,joint_velocity_11,joint_velocity_12,joint_velocity_13,joint_velocity_14,joint_velocity_15,joint_velocity_16,joint_velocity_17,body_gravity_vector_0,body_gravity_vector_1,body_gravity_vector_2,body_angular_velocity_0,body_angular_velocity_1,body_angular_velocity_2,body_linear_acceleration_filtered_0,body_linear_acceleration_filtered_1,body_linear_acceleration_filtered_2
10000200000000,synthetic_50hz_01,10,0.02,84.56295995,81.89470450,14.91058033,15.27567239,15.43571899,0.05762068,108.26501001,1,1,0,0,1,0.15695289,0.00000000,0.01274546,0.02743701,0.07877993,0.09084871,-0.03025861,-0.07839223,-0.08126293,0.03220785,0.07574444,0.06933431,-0.03322852,-0.07091291,-0.05540674,0.03329119,0.06403692,0.03988177,-0.03239407,-0.05531472,-0.02320699,0.02793269,0.20576658,-0.14209716,-0.02962254,0.03524098,-0.32877898,0.03045276,0.20136393,-0.16283816,-0.03038953,0.04432737,-0.30338910,0.02942514,0.18784161,-0.19214082,-0.02757832,0.06191178,-0.27101979,0.09172580,0.02132481,-0.23596860,-0.06801265,0.04327361,0.30670722,0.04233867,-0.10662444,-0.36860332,-0.01544405,0.16690124,0.41987243,-0.01189584,-0.22236620,-0.45903641,0.03889276,0.27142023,0.48496616,-0.00246791,-0.00447572,-0.99998694,0.02213648,-0.03166631,0.01274546,0.67338000,0.00000000,0.05675176
10000220000000,synthetic_50hz_01,11,0.02,85.97422140,82.71060788,15.13113856,15.43571899,15.55543622,0.06643642,108.55753992,1,1,0,0,1,0.17076271,0.00000000,0.01400742,0.03003952,0.08057831,0.08681438,-0.03235173,-0.07866986,-0.07541230,0.03373123,0.07449332,0.06183606,-0.03413824,-0.06816911,-0.04647706,0.03356103,0.05987955,0.02977810,-0.03201624,-0.04986363,-0.01222062,0.03058470,0.20758899,-0.14615503,-0.03176512,0.03493344,-0.32291122,0.03202457,0.20014801,-0.17034680,-0.03134569,0.04703140,-0.29445597,0.02973848,0.18372779,-0.20224092,-0.02724020,0.06731640,-0.26004393,0.07932774,-0.02158256,-0.29331702,-0.05333871,0.08791726,0.36089242,0.02581191,-0.15171725,-0.41806311,0.00245907,0.21114317,0.46318085,-0.03065915,-0.26448174,-0.49494487,0.05797531,0.31019517,0.51243940,-0.00318211,-0.00491770,-0.99998285,0.02206039,-0.03145450,0.01400742,0.67680227,0.00000000,0.05802106
10000240000000,synthetic_50hz_01,12,0.02,86.69842868,83.50817204,15.30934358,15.55543622,15.66789717,0.07559430,108.84447425,1,1,0,0,1,0.18426220,0.00000000,0.01526580,0.03236707,0.08129631,0.08122104,-0.03410179,-0.07779493,-0.06805224,0.03485333,0.07205068,0.05292147,-0.03460003,-0.06422918,-0.03626494,0.03334920,0.05455593,0.01856288,-0.03113690,-0.04330980,-0.00032564,0.03296172,0.20833075,-0.15177217,-0.03356465,0.03577871,-0.31553373,0.03319515,0.19774035,-0.17927209,-0.03185401,0.05093173,-0.28424010,0.02957029,0.17844758,-0.21345287,-0.02640074,0.07382388,-0.24815917,0.06443725,-0.06818952,-0.35121045,-0.03638942,0.13532117,0.41419922,0.00729246,-0.19855145,-0.46524644,0.02201474,0.25605740,0.50288038,-0.05068725,-0.30618110,-0.52601605,0.07789842,0.34747745,0.53398643,-0.00387630,-0.00535808,-0.99997813,0.02197716,-0.03123653,0.01526580,0.67643665,0.00000000,0.05900065
10000260000000,synthetic_50hz_01,13,0.02,87.63690870,84.33391937,15.45993609,15.66789717,15.76542481,0.08505172,109.12594646,1,1,0,0,1,0.19745880,0.00000000,0.01652027,0.03434838,0.08082172,0.07403882,-0.03544281,-0.07568041,-0.05919255,0.03551541,0.06835719,0.04263973,-0.03456409,-0.05906321,-0.02485759,0.03261626,0.04806641,0.00635879,-0.02972809,-0.03568383,0.01232334,0.03499248,0.20787964,-0.15897846,-0.03495517,0.03786381,-0.30665633,0.03390579,0.19408161,-0.18956482,-0.03186470,0.05605830,-0.27282869,0.02888114,0.17200132,-0.22565401,-0.02503200,0.08140359,-0.23552011,0.04711501,-0.11785618,-0.40840973,-0.01729545,0.18472457,0.46533525,-0.01302274,-0.24626726,-0.50884495,0.04296548,0.30070994,0.53768441,-0.07166951,-0.34648303,-0.55102217,0.09830727,0.38226684,0.54847371,-0.00455106,-0.00579673,-0.99997284,0.02188680,-0.03101244,0.01652027,0.67311530,0.00000000,0.05974524
10000280000000,synthetic_50hz_01,14,0.02,88.75771036,85.21867757,15.58824135,15.76542481,15.84315671,0.09477092,109.40208659,1,1,0,0,1,0.21035978,0.00000000,0.01777052,0.03591362,0.07905986,0.06527242,-0.03631230,-0.07226027,-0.04887924,0.03566408,0.06337739,0.03107684,-0.03398765,-0.05266731,-0.01237848,0.03133134,0.04043880,-0.00667675,-0.02777173,-0.02704443,0.02553949,0.03660715,0.20614100,-0.16776920,-0.03587418,0.04125478,-0.29632502,0.03410308,0.18913635,-0.20113900,-0.03133501,0.06241499,-0.26034522,0.02764015,0.16441683,-0.23868689,-0.02311588,0.08999685,-0.22231357,0.02749099,-0.16979413,-0.46355863,0.00374298,0.23523225,0.51292331,-0.03486904,-0.29388852,-0.54750018,0.06498981,0.34407185,0.56629235,-0.09323689,-0.38433542,-0.56875806,0.11879591,0.41351842,0.55482620,-0.00520693,-0.00623349,-0.99996702,0.02178935,-0.03078226,0.01777052,0.66750211,0.00000000,0.06029862
10000300000000,synthetic_50hz_01,15,0.02,89.51279814,86.07750168,15.69530581,15.84315671,15.91806104,0.10471827,109.67302142,1,1,0,0,1,0.22297225,0.00000000,0.01901621,0.03699642,0.07593782,0.05496443,-0.03665317,-0.06749333,-0.03719689,0.03525319,0.05710297,0.01835694,-0.03283684,-0.04506631,0.00101225,0.02947379,0.03173037,-0.02035226,-0.02526100,-0.01747962,0.03910550,0.03773935,0.20304191,-0.17810179,-0.03626458,0.04599280,-0.28462439,0.03374086,0.18289625,-0.21387050,-0.03023104,0.06997696,-0.24694981,0.02582668,0.15575134,-0.25236006,-0.02064557,0.09951563,-0.20875687,0.00576840,-0.22307250,-0.51520981,0.02645420,0.28582541,0.55553153,-0.05791412,-0.34033784,-0.57983701,0.08770435,0.38503816,0.58742552,-0.11496603,-0.41863766,-0.57807829,0.13891317,0.44016764,0.55206478,-0.00584448,-0.00666824,-0.99996069,0.02168485,-0.03054606,0.01901621,0.66012635,0.00000000,0.06069583
10000320000000,synthetic_50hz_01,16,0.02,90.03137529,86.86827640,15.78886300,15.91806104,15.99881543,0.11486450,109.93887448,1,1,0,0,1,0.23530310,0.00000000,0.02025704,0.03753594,0.07140846,0.04319780,-0.03641578,-0.06136665,-0.02427010,0.03424573,0.04955561,0.00464268,-0.03108837,-0.03631586,0.01511859,0.02703471,0.02202911,-0.03444398,-0.02220163,-0.00710724,0.05277634,0.03832824,0.19853521,-0.18989329,-0.03607674,0.05209081,-0.27167904,0.03278214,0.17538298,-0.22759664,-0.02852952,0.07868857,-0.23283850,0.02343181,0.14609289,-0.26644975,-0.01762680,0.10984210,-0.19509504,-0.01777413,-0.27662929,-0.56185646,0.05049506,0.33537743,0.59170855,-0.08176020,-0.38445648,-0.60450140,0.11066815,0.42245147,0.59986619,-0.13638549,-0.44826698,-0.57793657,0.15817077,0.46115875,0.53934476,-0.00646422,-0.00710082,-0.99995390,0.02157331,-0.03030387,0.02025704,0.65140962,0.00000000,0.06096492
10000340000000,synthetic_50hz_01,17,0.02,90.72074904,87.63877093,15.87704302,15.99881543,16.07688545,0.12518491,110.19976619,1,1,0,0,1,0.24735908,0.00000000,0.02149268,0.03747896,0.06545402,0.03009744,-0.03555994,-0.05389855,-0.01026396,0.03261571,0.04078916,-0.00986543,-0.02873115,-0.02650380,0.02971039,0.02401826,0.01145432,-0.04869879,-0.01861291,0.00392539,0.06628318,0.03832060,0.19260317,-0.20301880,-0.03527046,0.05953050,-0.25765404,0.03120090,0.16665040,-0.24211694,-0.02621934,0.08846199,-0.21824141,0.02045972,0.13556075,-0.28070283,-0.01407886,0.12082894,-0.18159690,-0.04278267,-0.32928799,-0.60196934,0.07545328,0.38267490,0.62002317,-0.10594853,-0.42502911,-0.62020143,0.13338923,0.45512953,0.60249900,-0.15698427,-0.47210836,-0.56742624,0.17605337,0.47547608,0.51599432,-0.00706669,-0.00753110,-0.99994667,0.02145479,-0.03005573,0.02149268,0.64168751,0.00000000,0.06112833
10000360000000,synthetic_50hz_01,18,0.02,91.40158044,88.39133283,15.96097684,16.07688545,16.15225308,0.13565874,110.45581391,1,1,0,0,1,0.25914676,0.00000000,0.02272281,0.03678200,0.05808928,0.01583065,-0.03405682,-0.04514094,0.00461671,0.03034976,0.03089115,-0.02493096,-0.02576770,-0.01575077,0.04452645,0.02044274,0.00015628,-0.06283822,-0.01452842,0.01544272,0.07933833,0.03767295,0.18526055,-0.21731099,-0.03381691,0.06825995,-0.24275424,0.02898380,0.15678604,-0.25719497,-0.02330303,0.09917657,-0.20341976,0.01692869,0.12430519,-0.29484083,-0.01003532,0.13230060,-0.16855016,-0.06883040,-0.37977963,-0.63403837,0.10085218,0.42644353,0.63910749,-0.12996635,-0.46081286,-0.62575084,0.15533352,0.48189675,0.59435351,-0.17622236,-0.48908732,-0.54582069,0.19203063,0.48217728,0.48155160,-0.00765237,-0.00795894,-0.99993905,0.02132932,-0.02980171,0.02272281,0.63122674,0.00000000,0.06120404
10000380000000,synthetic_50hz_01,19,0.02,92.15185212,89.14343669,16.04131286,16.15225308,16.22193200,0.14626847,110.70713200,1,1,0,0,1,0.27067253,0.00000000,0.02394713,0.03541335,0.04936402,0.00060650,-0.03189072,-0.03518087,0.02012925,0.02744867,0.01998344,-0.04028466,-0.02221525,-0.00420988,0.05927865,0.01634137,-0.01168506,-0.07656361,-0.00999635,0.02724311,0.09164121,0.03635357,0.17655714,-0.23256080,-0.03170040,0.07819210,-0.22722227,0.02613161,0.14591174,-0.27256145,-0.01979782,0.11067920,-0.18866166,0.01287194,0.11250618,-0.30856511,-0.00554438,0.14405543,-0.15625539,-0.09542253,-0.42676996,-0.65661788,0.12615794,0.46537865,0.64770252,-0.15325617,-0.49057026,-0.62011360,0.17593594,0.50161851,0.57464651,-0.19354340,-0.49820485,-0.51261210,0.20557091,0.48042772,0.43579884,-0.00822178,-0.00838420,-0.99993105,0.02119693,-0.02954185,0.02394713,0.62023907,0.00000000,0.06120645
10000400000000,synthetic_50hz_01,20,0.02,92.54430316,89.82360998,16.11717290,16.22193200,16.29975912,0.15699922,110.95383192,1,1,0,0,1,0.28194263,0.00000000,0.02516532,0.03335486,0.03936467,-0.01532623,-0.02906061,-0.02414127,0.03599640,0.02392853,0.00822187,-0.05562878,-0.01810658,0.00793457,0.07365736,0.01176262,-0.02386226,-0.08956236,-0.00507952,0.03910198,0.10288523,0.03434432,0.16657936,-0.24851947,-0.02891988,0.08920404,-0.21133542,0.02266042,0.13418336,-0.28791866,-0.01573648,0.12278559,-0.17427676,0.00833795,0.10037115,-0.32156305,-0.00066885,0.15586887,-0.14501915,-0.12200398,-0.46889142,-0.66837438,0.15078938,0.49817973,0.64470489,-0.17522745,-0.51310530,-0.60244825,0.19461364,0.51323780,0.54282275,-0.20838902,-0.49857341,-0.46754741,0.21615645,0.46953492,0.37879246,-0.00877539,-0.00880674,-0.99992272,0.02105768,-0.02927619,0.02516532,0.60889226,0.00000000,0.06114706
10000420000000,synthetic_50hz_01,21,0.02,93.62302555,90.58349310,16.19385911,16.29975912,16.35711822,0.16783887,111.19602231,1,1,0,0,1,0.29296314,0.00000000,0.02637707,0.03060360,0.02821509,-0.03168236,-0.02558137,-0.01218062,0.05191082,0.01982162,-0.00420501,-0.07064267,-0.01349041,0.02046941,0.08733786,0.00677025,-0.03614367,-0.10151505,0.00014509,0.05077589,0.11276552,0.03164226,0.15545107,-0.26490178,-0.02549024,0.10113729,-0.19540102,0.01860251,0.12178944,-0.30294592,-0.01116772,0.13528257,-0.16058976,0.00339048,0.08813174,-0.33351525,0.00451430,0.16749748,-0.13514636,-0.14796955,-0.50477924,-0.66813552,0.17413012,0.52358810,0.62921327,-0.19527045,-0.52730166,-0.57215051,0.21078104,0.51581288,0.49859238,-0.22021471,-0.48945296,-0.41065961,0.22329949,0.44898189,0.31088732,-0.00931368,-0.00922643,-0.99991406,0.02091160,-0.02900480,0.02637707,0.59731897,0.00000000,0.06103513
10000440000000,synthetic_50hz_01,22,0.02,94.18010725,91.30281593,16.26242793,16.35711822,16.41700697,0.17877644,111.43380902,1,1,0,0,1,0.30374000,0.00000000,0.02758207,0.02717318,0.01607625,-0.04814494,-0.02148471,0.00050839,0.06754082,0.01517682,-0.01707837,-0.08498946,-0.00843137,0.03315598,0.09998781,0.00144285,-0.04827768,-0.11210347,0.00558727,0.06200752,0.12098714,0.02826100,0.14333325,-0.28139082,-0.02144316,0.11379916,-0.17975075,0.01400675,0.10894881,-0.31730638,-0.00615619,0.14793148,-0.14793299,-0.00189191,0.07603957,-0.34410348,0.00991485,0.17868393,-0.12693193,-0.17267672,-0.53311094,-0.65493852,0.19554312,0.54042694,0.60057288,-0.21277192,-0.53216218,-0.52889245,0.22386640,0.50855493,0.44196381,-0.22850672,-0.47028581,-0.34229314,0.22655908,0.41845812,0.23275400,-0.00983710,-0.00964313,-0.99990512,0.02075875,-0.02872772,0.02758207,0.58562378,0.00000000,0.06087807
10000460000000,synthetic_50hz_01,23,0.02,94.18736474,91.87972569,16.32735113,16.41700697,16.49888501,0.18980249,111.66729522,1,1,0,0,1,0.31427898,0.00000000,0.02878000,0.02309464,0.00314490,-0.06437132,-0.01681958,0.01370134,0.08253738,0.01005960,-0.03015256,-0.09832385,-0.00300959,0.04573447,0.11127560,-0.00412718,-0.05999784,-0.12101921,0.01114496,0.07253144,0.12727379,0.02423158,0.13042263,-0.29764391,-0.01682764,0.12696522,-0.16473364,0.00893861,0.09590712,-0.33065474,-0.00078201,0.16047251,-0.13663809,-0.00741678,0.06436109,-0.35301933,0.01543074,0.18916279,-0.12065216,-0.19546076,-0.55264805,-0.62807661,0.21438704,0.54764246,0.55841634,-0.22713244,-0.52684809,-0.47265666,0.23332951,0.49086443,0.37327007,-0.23279958,-0.44072893,-0.26312193,0.22555793,0.37788701,0.14538786,-0.01034611,-0.01005670,-0.99989591,0.02059918,-0.02844502,0.02878000,0.57388885,0.00000000,0.06068181
10000480000000,synthetic_50hz_01,24,0.02,94.73179782,92.45014012,16.39939536,16.49888501,16.57700516,0.20091018,111.89658145,1,1,0,0,1,0.32458572,0.00000000,0.02997057,0.01841699,-0.01034904,-0.08000029,-0.01165225,0.02714566,0.09654217,0.00455157,-0.04315965,-0.11030069,0.00268033,0.05792933,0.12087919,-0.00983495,-0.07102888,-0.12797269,0.01670603,0.08208063,0.13137668,0.01960300,0.11694914,-0.31329985,-0.01170991,0.14038291,-0.15070803,0.00347973,0.08293230,-0.34264585,0.00486023,0.17263010,-0.12702708,-0.01307928,0.05337156,-0.35997324,0.02094985,0.19866706,-0.11655586,-0.21565188,-0.56227904,-0.58714170,0.23003437,0.54434487,0.50269927,-0.23778486,-0.51071697,-0.40376379,0.23867990,0.46236487,0.29318761,-0.23269369,-0.40068258,-0.17415870,0.21999881,0.32744842,0.05010870,-0.01084114,-0.01046701,-0.99988646,0.02043293,-0.02815673,0.02997057,0.56217845,0.00000000,0.06045112
